,user_id,card_index,card_brand,card_type,card_number,expires,cvv,has_chip,cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
624,dbb98c6d-0514-4afa-9043-43c2edc5ad9c,0,Discover,Credit,07e3dc2e2c9365171a134af953669951,09/2014,005,YES,1,$17400,10/2010,2013,No
625,dbb98c6d-0514-4afa-9043-43c2edc5ad9c,1,Mastercard,Debit,2ca611a6952b40eff4bf46f9bdca41c1,01/2024,052,YES,1,$35500,11/2006,2011,No
626,dbb98c6d-0514-4afa-9043-43c2edc5ad9c,2,Mastercard,Debit,a06f784bdb598a917f59f6e858f9a27a,08/2023,938,YES,2,$27687,06/2004,2007,No
627,ade83dde-b6b3-442b-b58a-6d0b0cfe75a0,0,Mastercard,Debit,77fbc8cc1c96b382c5ec3d0b399b6558,01/2024,500,NO,2,$40073,02/2020,2020,No
628,ade83dde-b6b3-442b-b58a-6d0b0cfe75a0,1,Mastercard,Credit,2f8f2336f3501e6fb87f9884aedd55ff,08/2023,279,YES,2,$22000,02/2020,2020,No
629,ade83dde-b6b3-442b-b58a-6d0b0cfe75a0,2,Visa,Debit,5a9533cff36f6da02345c62cb3d189ee,03/2021,287,NO,2,$8509,01/2020,2020,No
630,bb2e8060-d0a5-43c2-8605-6ac20fc488e3,0,Mastercard,Debit,efdb9bcea8a79ca7c9981adc2b1b1807,12/2018,303,YES,1,$11037,06/2013,2013,No
631,bb2e8060-d0a5-43c2-8605-6ac20fc488e3,1,Mastercard,Debit,cb137acc69143ebce342022c6fe5ea2b,10/2023,041,YES,1,$16986,03/2007,2010,No
632,bb2e8060-d0a5-43c2-8605-6ac20fc488e3,2,Visa,Credit,f0fb8cab7e2517d5c77eba95fdf6b230,03/2011,978,YES,1,$8800,10/2007,2014,No
633,bb2e8060-d0a5-43c2-8605-6ac20fc488e3,3,Mastercard,Debit,c92254895596e20a0ac116bc89f7e012,01/2024,598,YES,2,$8212,08/2010,2011,No
634,bb2e8060-d0a5-43c2-8605-6ac20fc488e3,4,Visa,Debit,6049453ef76d638b84d33fb59aa179cb,09/2023,924,YES,2,$24270,09/2007,2008,No
635,c7c24ece-4168-49f3-b19d-e643f8ad0d50,0,Visa,Debit,0cfa42cad2f807c3f6acd75419cfa68e,01/2024,388,YES,2,$12586,01/2020,2020,No
636,36e8590f-8862-49d4-b25c-ca38915a1357,0,Amex,Credit,c6244822bb019151d1c60623d3e67803,09/2019,163,NO,2,$11800,01/2018,2018,No
637,e0baed47-da58-40e5-b289-ef600525084f,0,Mastercard,Debit,58428c8d0ce2246a1848ff03ba485939,10/2021,724,NO,2,$18050,03/2003,2010,No
638,e0baed47-da58-40e5-b289-ef600525084f,1,Discover,Credit,9971fb37c66a00a064b0ff5dc7feeb31,09/2022,286,YES,2,$21800,07/2010,2011,No
639,bd931daf-4987-4d20-acbe-fdc216420742,0,Mastercard,Debit (Prepaid),bfdf4ce9c8d81bf56cf1bacbda9fa60f,04/2024,832,YES,1,$97,02/2020,2020,No
640,3881f5cf-4fa8-41fb-90ef-e5850b0cbfae,0,Amex,Credit,821852c80e88a823ccba5fba0628a0f5,05/2009,526,YES,2,$19600,04/2008,2011,No
641,3881f5cf-4fa8-41fb-90ef-e5850b0cbfae,1,Discover,Credit,de10d93fb497888f95b218af984369dd,12/2019,708,NO,2,$21900,03/2011,2011,No
642,3881f5cf-4fa8-41fb-90ef-e5850b0cbfae,2,Visa,Credit,596997a1e35594028af2ad9e6f36a3cd,12/2008,547,YES,2,$21400,11/2008,2011,No
643,3881f5cf-4fa8-41fb-90ef-e5850b0cbfae,3,Mastercard,Debit,1186f6b30accd84e284c6916e2aebeff,02/2024,231,NO,2,$34572,10/2009,2015,No
644,eb36b6e2-2e5a-4fd5-ac27-c26df81a0d3d,0,Mastercard,Credit,2dbe378fdca337aa5920335c6f70e5b9,08/2020,094,YES,2,$11700,02/2020,2020,No
645,d2651cbc-4164-49ec-a655-561979ec024d,0,Mastercard,Credit,8bd0f1ce5b16dc913de0ef866066c3e8,02/2020,459,YES,1,$8500,01/2008,2009,No
646,d2651cbc-4164-49ec-a655-561979ec024d,1,Mastercard,Debit,575fe2c3207cbf314860ca75b09cfc90,08/2021,457,YES,2,$19928,09/2009,2011,No
647,d2651cbc-4164-49ec-a655-561979ec024d,2,Mastercard,Debit,a82ada48b772627382717dae8f5865c6,01/2023,278,YES,1,$9902,11/2010,2012,No
648,ed342ad6-99a9-4a5a-bde0-e9eddbcd91c6,0,Visa,Credit,213fd903ace913ec05a46add558419dc,04/2021,598,YES,1,$11000,02/2002,2015,No
649,ed342ad6-99a9-4a5a-bde0-e9eddbcd91c6,1,Mastercard,Credit,e2ca294e8ba9f338a208d015aeef43b0,08/2023,363,YES,1,$6300,09/2010,2010,No
650,ed342ad6-99a9-4a5a-bde0-e9eddbcd91c6,2,Visa,Debit,6fccf0b3dd6952485cd5e80938a27486,12/2022,519,YES,1,$22474,08/2012,2012,No
651,ed342ad6-99a9-4a5a-bde0-e9eddbcd91c6,3,Mastercard,Debit,f886437a68f6b33ca0fd4a112df3ebbd,08/2024,195,YES,1,$24926,08/2001,2011,No
652,10d70b9b-6bd3-47b3-90b1-e9f1b6f7e850,0,Mastercard,Debit (Prepaid),3c7792b9e4cfbdac0a8235461b7d99e1,02/2020,589,YES,2,$77,02/2020,2020,No
653,1a7bb3f3-8551-45e8-aeb4-6b504fb370bc,0,Visa,Credit,18dfadfae61033ef12af5da988e798a4,02/2020,351,YES,1,$9100,01/2020,2020,No
654,1a7bb3f3-8551-45e8-aeb4-6b504fb370bc,1,Mastercard,Debit,b96086c275a345e28a8db5e2afe2b45b,07/2018,616,YES,1,$10838,12/2009,2010,No
655,1a7bb3f3-8551-45e8-aeb4-6b504fb370bc,2,Mastercard,Debit,f06b34775eee8464c9dffc4e40131690,07/2020,098,YES,1,$1940,01/2020,2020,No
656,1a7bb3f3-8551-45e8-aeb4-6b504fb370bc,3,Mastercard,Debit,01346d07768a744edbe99dcd5e6a3a8e,06/2016,877,YES,2,$100,07/2008,2008,No
657,287e4b18-eb5b-4230-a078-224a1c315185,0,Mastercard,Debit,281d46f20b7557d5cb69104ca1da7759,01/2021,938,YES,1,$23231,10/2007,2011,No
658,287e4b18-eb5b-4230-a078-224a1c315185,1,Visa,Debit,cae1c3dfa71ea8bd6c5a57f763c3b5c2,03/2009,224,YES,2,$17323,03/2005,2011,No
659,287e4b18-eb5b-4230-a078-224a1c315185,2,Visa,Credit,57ef8510bd2612913a364451782e5f5c,07/2021,719,YES,2,$11800,02/2005,2018,No
660,287e4b18-eb5b-4230-a078-224a1c315185,3,Mastercard,Credit,d26cdfad77be74b8d8352b976e857673,06/2022,897,YES,2,$6100,07/2017,2017,No
661,287e4b18-eb5b-4230-a078-224a1c315185,4,Mastercard,Debit,279b6ab867c03cc05455df469a6febe7,06/2022,320,YES,1,$18241,04/2016,2016,No
662,287e4b18-eb5b-4230-a078-224a1c315185,5,Visa,Debit (Prepaid),a0b9a8190f930fd5a28bb36978db586f,11/2007,149,NO,2,$100,05/2004,2010,No
663,fee3c997-55f6-4995-945a-506a778c1733,0,Mastercard,Credit,6be6651a9d2cc47f1217c403a5de8367,12/2007,555,YES,2,$12700,11/2007,2010,No
664,c05358f6-be78-4c0c-bc0b-0296db17001a,0,Visa,Credit,3c4275ef1c867cf31381b71359a0f80a,03/2022,931,YES,3,$4600,04/2008,2010,No
665,cd8eef68-14e3-427d-8203-ecb4f50e627a,0,Mastercard,Debit,caf1a462f974b83d8f00348deb996c7a,05/2023,686,YES,1,$21106,01/2020,2020,No
666,cd8eef68-14e3-427d-8203-ecb4f50e627a,1,Mastercard,Debit,afe7c5c199e108afa6c062aeae029ce8,02/2020,444,YES,1,$16417,02/2020,2020,No
667,cd8eef68-14e3-427d-8203-ecb4f50e627a,2,Mastercard,Credit,40d89242664ae75d4b3d9de497742c25,10/2020,029,YES,1,$6500,02/2015,2015,No
668,4e6f4eac-0f29-4269-8af4-d49487e32134,0,Mastercard,Credit,c5052ef8ee1fe25a17fd462c57197bce,08/2020,821,YES,2,$5600,01/2020,2020,No
669,1d237132-f964-4891-8472-3c3106133f36,0,Mastercard,Credit,66036437b9136239a35320076ecbdf62,07/2015,711,YES,1,$5700,03/2012,2012,No
670,1d237132-f964-4891-8472-3c3106133f36,1,Visa,Credit,393fc60399fbf91d237d085168692523,11/2022,200,YES,1,$11800,12/2011,2011,No
671,1d237132-f964-4891-8472-3c3106133f36,2,Visa,Credit,d274593f98853902df6ff150b987ccd0,05/2022,313,YES,2,$20700,02/2007,2007,No
672,1d237132-f964-4891-8472-3c3106133f36,3,Mastercard,Debit,ad5dcb00d3e95b5998b9a279d0355069,02/2021,906,YES,2,$17587,02/2016,2016,No
673,d3b9d76f-b86e-4546-888c-c95a98f1b064,0,Visa,Debit,e7db761c0725979c24ffcdd080a2e918,01/2021,040,YES,2,$24651,10/2009,2015,No
674,d3b9d76f-b86e-4546-888c-c95a98f1b064,1,Visa,Debit,c6b7e078a21ea0dd4a91abf2c781540e,02/2020,610,YES,2,$27727,12/2003,2009,No
675,34342ce3-e578-4047-bb36-3fdd15a97ae9,0,Mastercard,Debit,1d8df52211fefe53579e279817936b95,12/2023,102,YES,1,$21727,11/2008,2008,No
676,34342ce3-e578-4047-bb36-3fdd15a97ae9,1,Visa,Credit,3ca0e75fb38ae337c094470be3ece90f,08/2023,554,YES,1,$13900,12/2010,2010,No
677,34342ce3-e578-4047-bb36-3fdd15a97ae9,2,Mastercard,Credit,c55d1af276f47e5885747907ffc16170,05/2022,923,YES,2,$10300,07/2019,2019,No
678,a99b3636-01cb-420f-a550-7954dd584157,0,Visa,Debit (Prepaid),cf748f18cd2c7726bfd834b9103a0a9d,11/2024,957,YES,1,$16,01/2020,2020,No
679,ac47d156-447d-457c-bf00-6ff5f38c816e,0,Visa,Debit,662e542fcd07baa0cb120907d0102938,04/2024,090,YES,1,$9146,01/2020,2020,No
680,ac47d156-447d-457c-bf00-6ff5f38c816e,1,Mastercard,Credit,2d6e12e5cf3c7d825dcdd3ef44fc5957,02/2020,633,YES,2,$5000,02/2020,2020,No
681,86a18c35-b075-45f4-ad2e-c650d635b474,0,Mastercard,Debit,afbafd4c001bb98a0ccb0d3270de440f,07/2016,047,YES,1,$17895,04/2016,2016,No
682,86a18c35-b075-45f4-ad2e-c650d635b474,1,Visa,Debit (Prepaid),18f53f6763acc8267034710974e212a5,01/2022,921,YES,1,$59,08/2011,2011,No
683,86a18c35-b075-45f4-ad2e-c650d635b474,2,Visa,Credit,65cab1647d31a066d037bc65799b4e85,07/2022,905,YES,1,$11800,02/2004,2013,No
684,9ce841f3-7646-465d-b03d-1d2381b81c6b,0,Mastercard,Debit (Prepaid),d069b721abb7435a66c9702bddabdcc5,10/2016,358,YES,2,$74,03/2012,2012,No
685,9ce841f3-7646-465d-b03d-1d2381b81c6b,1,Mastercard,Debit,848f3671f1424107407b2d298d5def0d,05/2020,104,YES,1,$13168,08/2001,2007,No
686,9ce841f3-7646-465d-b03d-1d2381b81c6b,2,Mastercard,Debit,b3e5b6f595cfa7720e6b3a00c755eae1,07/2006,928,YES,1,$12431,04/2005,2007,No
687,e97499ee-fa36-4934-97f7-85a5c2cfa477,0,Mastercard,Debit,e7fcd6f361218f538e5653263794bccc,02/2020,488,YES,2,$21478,02/2020,2020,No
688,e97499ee-fa36-4934-97f7-85a5c2cfa477,1,Mastercard,Debit,f3e7f00f247c8b6054739826e32ce1cf,06/2022,792,YES,2,$4583,09/2006,2015,No
689,e97499ee-fa36-4934-97f7-85a5c2cfa477,2,Visa,Debit (Prepaid),276ba78dd7a8a90f9ea9b4b8e14766e6,02/2020,950,YES,1,$11,02/2020,2020,No
690,e36807f4-af4c-4825-92e0-883517419921,0,Visa,Credit,279e688ce23cb9d08bd37273c1150ed6,07/2020,644,YES,1,$5800,10/2007,2013,No
691,e36807f4-af4c-4825-92e0-883517419921,1,Mastercard,Debit,3a853a40bc20a0aeae385427c26dfe7f,01/2013,029,YES,2,$2704,05/2006,2013,No
692,e36807f4-af4c-4825-92e0-883517419921,2,Mastercard,Debit,b821c93f5137fbcdc3e2462a6bba38af,04/2021,982,NO,1,$7581,07/2005,2014,No
693,df4a9a7c-f812-425d-b2fc-ecaaa5c4f098,0,Visa,Credit,c6d2969ddaefa859409add41b4e12d6f,02/2020,211,NO,1,$10200,02/2020,2020,No
694,df4a9a7c-f812-425d-b2fc-ecaaa5c4f098,1,Mastercard,Debit,decacf14d1e3311dabae74a832ecd6ad,10/2022,565,YES,1,$9984,01/2020,2020,No
695,df4a9a7c-f812-425d-b2fc-ecaaa5c4f098,2,Visa,Debit,38f15a1f70eb592c80b38ef38c9a902e,04/2022,864,YES,2,$2174,02/2020,2020,No
696,df4a9a7c-f812-425d-b2fc-ecaaa5c4f098,3,Visa,Credit,f3974d7c9cd2b1d6059b9fc23a7ee54e,03/2023,701,YES,2,$200,01/2020,2020,No
697,3f0e2d01-27e7-4f8b-b027-6a47e76de5a3,0,Mastercard,Credit,f1a1af0b556f00f3b1f1df8b5f195fdb,04/2021,874,YES,2,$7900,02/2020,2020,No
698,3f0e2d01-27e7-4f8b-b027-6a47e76de5a3,1,Visa,Debit,69338a4e71de05855cd8450a82e46a7e,03/2020,892,NO,1,$20827,04/2011,2011,No
699,3f0e2d01-27e7-4f8b-b027-6a47e76de5a3,2,Mastercard,Debit (Prepaid),43ffc567d6eb6b26ef81e79dc1b6ead0,02/2020,895,NO,1,$74,02/2020,2020,No
700,3f0e2d01-27e7-4f8b-b027-6a47e76de5a3,3,Visa,Debit,d853b038bfe41038a88a69a5007cf79c,02/2020,858,YES,1,$52585,02/2020,2020,No
701,3f0e2d01-27e7-4f8b-b027-6a47e76de5a3,4,Visa,Credit,d0be2f8875f0331230e0cc78cac89f42,06/2023,871,NO,1,$16700,12/2008,2009,No
702,9db286c9-6232-43f9-9f86-64ad1a5fc4c0,0,Visa,Debit,5361e34d0696ecb10228f76588fea8e0,12/2023,523,YES,2,$32030,08/2004,2009,No
703,9db286c9-6232-43f9-9f86-64ad1a5fc4c0,1,Mastercard,Debit (Prepaid),ff4176c45a87f4c3ae7846bde0293956,11/2020,796,YES,2,$64,09/2019,2019,No
704,9db286c9-6232-43f9-9f86-64ad1a5fc4c0,2,Mastercard,Debit (Prepaid),98b957bc62ccbb40a924f2f836a2a0bf,06/2014,406,YES,1,$78,01/2006,2011,No
705,9db286c9-6232-43f9-9f86-64ad1a5fc4c0,3,Visa,Credit,fa13a272b8afbf2cd6990c85986cc3c6,11/2022,615,YES,1,$18500,04/2008,2012,No
706,9db286c9-6232-43f9-9f86-64ad1a5fc4c0,4,Mastercard,Debit,acd00ce64328ba873e53f9df38a0887a,09/2019,644,YES,2,$26357,10/2006,2013,No
707,9db286c9-6232-43f9-9f86-64ad1a5fc4c0,5,Mastercard,Debit,ce2d467d3dd79ce8bc40d26633f01fd8,12/2020,811,YES,1,$28864,10/2010,2013,No
708,9db286c9-6232-43f9-9f86-64ad1a5fc4c0,6,Mastercard,Debit,74282dfaeb536e24c3c31ccfff683888,07/2020,368,NO,2,$19651,02/2000,2013,No
709,9db286c9-6232-43f9-9f86-64ad1a5fc4c0,7,Mastercard,Debit,758ec982d869d447172e420cb6b9c04a,10/2021,514,NO,2,$52179,07/2003,2010,No
710,bbae2cda-9734-4a79-be62-a94a8c1e8cf1,0,Mastercard,Debit,ff6c8df0a122122a3f0a42a9bc8e7113,08/2022,013,YES,2,$47709,08/2014,2014,No
711,bbae2cda-9734-4a79-be62-a94a8c1e8cf1,1,Visa,Debit,091208058fc31209da88d1104516ae5b,03/2016,354,YES,2,$54128,09/2008,2011,No
712,bbae2cda-9734-4a79-be62-a94a8c1e8cf1,2,Visa,Debit,23d04cbe26a973039066d61cb4dda12f,08/2024,810,YES,2,$39389,08/2018,2018,No
713,bbae2cda-9734-4a79-be62-a94a8c1e8cf1,3,Visa,Credit,67aeb7098e469e4727ec27993dbe8f40,02/2020,304,YES,1,$29800,07/2008,2011,No
714,66559575-c999-435e-994a-fa1bc6eb6b89,0,Discover,Credit,c87cb7d0ad76b6660f9dc41aab04b9f2,01/2020,482,YES,1,$19100,01/2020,2020,No
715,66559575-c999-435e-994a-fa1bc6eb6b89,1,Visa,Debit,fb6bc91bca03639484dbad02fcccd800,07/2009,565,NO,2,$2819,05/2009,2009,No
716,66559575-c999-435e-994a-fa1bc6eb6b89,2,Visa,Credit,97e9e949983d61b303cd6ce1061ec882,01/2020,255,YES,1,$12100,01/2020,2020,No
717,66559575-c999-435e-994a-fa1bc6eb6b89,3,Mastercard,Credit,2cf3f4ee2757ff7b62ed8d772081d187,08/2021,152,YES,1,$18000,04/2010,2010,No
718,9c17f951-f624-4084-a592-98b3b50c82b1,0,Mastercard,Credit,55a3cf61cc103619a0c82f354b6cbff2,11/2019,164,YES,2,$8700,02/2007,2007,No
719,9c17f951-f624-4084-a592-98b3b50c82b1,1,Visa,Debit (Prepaid),7396451aa21866d43a3b5aa98f07e289,02/2020,251,YES,2,$30,05/2007,2008,No
720,9c17f951-f624-4084-a592-98b3b50c82b1,2,Mastercard,Debit,b90f931b0e7abed2cabf21b97f5d8e0b,08/2013,886,YES,2,$22248,03/2002,2015,No
721,d2711103-d16b-407a-87f0-a461d0dcdc06,0,Mastercard,Debit (Prepaid),2275866c6639bdff9025940a52225b7d,09/2007,783,YES,1,$69,03/2002,2012,No
722,d2711103-d16b-407a-87f0-a461d0dcdc06,1,Discover,Credit,adc9e294881b68aa25b1d15e027d8d09,08/2024,024,YES,1,$9600,07/2005,2012,No
723,d2711103-d16b-407a-87f0-a461d0dcdc06,2,Mastercard,Debit,65e57b3bf1ba83ed9fc51dc8333ffb9e,02/2022,270,YES,2,$4319,08/2005,2011,No
724,794315fb-25c8-4390-a43b-b43ba6aa8e6c,0,Visa,Debit,ca4a7a7f24d2cf8210884f5c411689b9,01/2020,922,YES,1,$24079,01/2020,2020,No
725,2c4e57b3-7314-48fc-8e33-3325fc13c990,0,Mastercard,Debit,8e46add0ea5a914f27e654d9cbf5045a,02/2020,101,YES,2,$10058,01/2020,2020,No
726,9b9ce53a-d20d-499c-a1a3-4e3eb9b56917,0,Visa,Debit,8fc35839b90c004f2eddd45620e046e7,07/2023,695,YES,2,$974,04/2018,2018,No
727,9b9ce53a-d20d-499c-a1a3-4e3eb9b56917,1,Mastercard,Debit,5a2d00685c3f52014a619800af5baf44,07/2020,255,YES,2,$1212,05/2011,2011,No
728,91c1a49f-ed8d-4b31-943f-d1300b2560b6,0,Visa,Credit,b408ae2bdcedfdf73e5f957088070123,02/2021,764,YES,1,$2700,04/2018,2018,No
729,91c1a49f-ed8d-4b31-943f-d1300b2560b6,1,Mastercard,Debit,66ea5a7738e51538e5de4977e37445f4,08/2022,387,YES,1,$16113,05/2010,2010,No
730,b4fa8930-c642-49ca-be86-7b031dd46067,0,Amex,Credit,e9a7323e8346acde2e40746c1d05627c,12/2019,884,YES,2,$13700,08/2019,2019,No
731,3314e0d1-ce54-4f22-a04e-31bb78492bda,0,Visa,Debit,2b23161cee63dbeec1dd0697eda77515,03/2024,932,NO,2,$19097,02/2005,2010,No
